store_id,store_name,wkt
place_64,Aldi,"POLYGON ((13.4366409999999998 52.5415929999999989, 13.4376619999999996 52.5412329999999983, 13.4375560000000007 52.5411209999999969, 13.4367690000000000 52.5413980000000009, 13.4367330000000003 52.5413599999999974, 13.4366570000000003 52.5413870000000003, 13.4366920000000007 52.5414239999999992, 13.4365340000000000 52.5414800000000000, 13.4366409999999998 52.5415929999999989))"
place_65,Aldi,"POLYGON ((13.5698489999999996 52.6732450000000014, 13.5701660000000004 52.6733040000000017, 13.5704100000000007 52.6728269999999981, 13.5703969999999998 52.6728239999999985, 13.5704189999999993 52.6727810000000005, 13.5703139999999998 52.6727610000000013, 13.5702909999999992 52.6728039999999993, 13.5700120000000002 52.6727520000000027, 13.5699520000000007 52.6728669999999966, 13.5700740000000000 52.6728900000000024, 13.5699520000000007 52.6731290000000030, 13.5699120000000004 52.6731219999999993, 13.5698489999999996 52.6732450000000014))"
place_66,Aldi,"POLYGON ((13.2867049999999995 52.5921579999999977, 13.2870880000000007 52.5916429999999977, 13.2867920000000002 52.5915719999999993, 13.2864100000000001 52.5920750000000012, 13.2867049999999995 52.5921579999999977))"
place_67,Aldi,"POLYGON ((13.4017870000000006 52.3863259999999968, 13.4017870000000006 52.3862769999999998, 13.4016260000000003 52.3862779999999972, 13.4016280000000005 52.3860689999999991, 13.4021179999999998 52.3860659999999996, 13.4021179999999998 52.3860999999999990, 13.4021200000000000 52.3862590000000026, 13.4017870000000006 52.3863259999999968))"
place_68,Aldi,"POLYGON ((13.5766729999999995 52.4899670000000000, 13.5765879999999992 52.4902220000000028, 13.5765469999999997 52.4902170000000012, 13.5764999999999993 52.4903570000000030, 13.5769199999999994 52.4904089999999997, 13.5770669999999996 52.4899660000000026, 13.5769830000000002 52.4899550000000019, 13.5769669999999998 52.4900030000000015, 13.5766729999999995 52.4899670000000000))"
place_69,Aldi,"POLYGON ((13.4218940000000000 52.4657410000000013, 13.4219799999999996 52.4654859999999985, 13.4220269999999999 52.4653470000000013, 13.4223800000000004 52.4653909999999968, 13.4223420000000004 52.4655029999999982, 13.4222940000000008 52.4656450000000021, 13.4222579999999994 52.4657529999999994, 13.4222459999999995 52.4657860000000014, 13.4222310000000000 52.4658330000000035, 13.4221480000000000 52.4658220000000028, 13.4221559999999993 52.4657989999999970, 13.4221640000000004 52.4657750000000007, 13.4218940000000000 52.4657410000000013))"
place_70,Aldi,"POLYGON ((13.4647050000000004 52.5969619999999978, 13.4650479999999995 52.5968879999999999, 13.4652860000000008 52.5972900000000010, 13.4649439999999991 52.5973650000000035, 13.4647710000000007 52.5970730000000017, 13.4646960000000000 52.5970889999999969, 13.4646679999999996 52.5970420000000018, 13.4647430000000004 52.5970259999999996, 13.4647050000000004 52.5969619999999978))"
place_71,Aldi,"POLYGON ((13.5854719999999993 52.4420259999999985, 13.5859159999999992 52.4423239999999993, 13.5857119999999991 52.4424380000000028, 13.5857519999999994 52.4424649999999986, 13.5856659999999998 52.4425129999999982, 13.5851819999999996 52.4421880000000016, 13.5854719999999993 52.4420259999999985))"
place_72,Aldi,"POLYGON ((13.6216729999999995 52.4463030000000003, 13.6217439999999996 52.4461519999999979, 13.6219079999999995 52.4458079999999995, 13.6219459999999994 52.4457290000000000, 13.6220389999999991 52.4457450000000023, 13.6220169999999996 52.4457930000000019, 13.6220529999999993 52.4457990000000009, 13.6221910000000008 52.4458229999999972, 13.6220160000000003 52.4461909999999989, 13.6220770000000009 52.4462019999999995, 13.6220440000000007 52.4462720000000004, 13.6220289999999995 52.4462690000000009, 13.6219839999999994 52.4462609999999998, 13.6219509999999993 52.4463300000000032, 13.6217980000000001 52.4463030000000003, 13.6217869999999994 52.4463250000000016, 13.6217229999999994 52.4463130000000035, 13.6217199999999998 52.4463179999999980, 13.6216699999999999 52.4463089999999994, 13.6216729999999995 52.4463030000000003))"
place_73,Aldi,"POLYGON ((13.4497669999999996 52.5646970000000024, 13.4503699999999995 52.5644009999999966, 13.4503160000000008 52.5643600000000006, 13.4502869999999994 52.5643740000000008, 13.4501120000000007 52.5642420000000001, 13.4498870000000004 52.5643519999999995, 13.4498599999999993 52.5643320000000003, 13.4498010000000008 52.5643609999999981, 13.4498270000000009 52.5643809999999974, 13.4496020000000005 52.5644909999999967, 13.4497820000000008 52.5646259999999970, 13.4497160000000004 52.5646589999999989, 13.4497669999999996 52.5646970000000024))"
place_74,Aldi,"POLYGON ((13.4114819999999995 52.5574709999999996, 13.4114670000000000 52.5573570000000032, 13.4114599999999999 52.5573010000000025, 13.4114529999999998 52.5572480000000013, 13.4115470000000006 52.5572439999999972, 13.4115540000000006 52.5572950000000034, 13.4120550000000005 52.5572710000000001, 13.4120480000000004 52.5572190000000035, 13.4121360000000003 52.5572149999999993, 13.4121430000000004 52.5572659999999985, 13.4121930000000003 52.5572640000000035, 13.4122009999999996 52.5573210000000017, 13.4122160000000008 52.5574349999999981, 13.4120659999999994 52.5574420000000018, 13.4114819999999995 52.5574709999999996))"
place_75,Aldi,"POLYGON ((13.5238540000000000 52.4054909999999978, 13.5240449999999992 52.4057829999999996, 13.5238270000000007 52.4058390000000003, 13.5238010000000006 52.4058009999999967, 13.5234020000000008 52.4059000000000026, 13.5232690000000009 52.4057010000000005, 13.5231659999999998 52.4057269999999988, 13.5232119999999991 52.4057979999999972, 13.5231270000000006 52.4058190000000010, 13.5230340000000009 52.4056789999999992, 13.5231180000000002 52.4056580000000025, 13.5231270000000006 52.4056700000000006, 13.5238540000000000 52.4054909999999978))"
place_76,Aldi,"POLYGON ((13.5625110000000006 52.3678779999999975, 13.5625970000000002 52.3679330000000007, 13.5625370000000007 52.3679630000000031, 13.5627119999999994 52.3680889999999977, 13.5622480000000003 52.3683529999999990, 13.5621880000000008 52.3683180000000021, 13.5620600000000007 52.3682310000000015, 13.5621770000000001 52.3681699999999992, 13.5620890000000003 52.3681070000000020, 13.5625110000000006 52.3678779999999975))"
place_77,Aldi,"POLYGON ((13.4011329999999997 52.5489970000000000, 13.4016369999999991 52.5490399999999980, 13.4016249999999992 52.5490929999999992, 13.4020829999999993 52.5491299999999981, 13.4021349999999995 52.5489040000000003, 13.4013950000000008 52.5488429999999980, 13.4014009999999999 52.5488110000000006, 13.4011770000000006 52.5487919999999988, 13.4011329999999997 52.5489970000000000))"
place_78,Aldi,"POLYGON ((13.4959530000000001 52.4652189999999976, 13.4962140000000002 52.4650400000000019, 13.4962450000000000 52.4650559999999970, 13.4963990000000003 52.4649500000000018, 13.4963669999999993 52.4649330000000020, 13.4960920000000009 52.4647859999999966, 13.4956270000000007 52.4651080000000007, 13.4956929999999993 52.4651429999999976, 13.4957460000000005 52.4651070000000033, 13.4959530000000001 52.4652189999999976))"
place_79,Aldi,"POLYGON ((13.2709759999999992 52.4392459999999971, 13.2715189999999996 52.4393820000000019, 13.2716560000000001 52.4391770000000008, 13.2713839999999994 52.4391090000000020, 13.2714200000000009 52.4390550000000033, 13.2711489999999994 52.4389869999999974, 13.2709759999999992 52.4392459999999971))"
place_80,Aldi,"POLYGON ((13.2885310000000008 52.4999880000000019, 13.2883540000000000 52.4999359999999982, 13.2881760000000000 52.5001419999999968, 13.2882719999999992 52.5001719999999992, 13.2882520000000000 52.5001949999999979, 13.2888889999999993 52.5003910000000005, 13.2889289999999995 52.5003460000000004, 13.2888540000000006 52.5003230000000016, 13.2889820000000007 52.5001680000000022, 13.2885039999999996 52.5000220000000013, 13.2885310000000008 52.4999880000000019))"
place_81,Aldi,"POLYGON ((13.6082850000000004 52.5403469999999970, 13.6083710000000000 52.5403549999999981, 13.6083839999999991 52.5403000000000020, 13.6086790000000004 52.5403230000000008, 13.6086890000000000 52.5402750000000012, 13.6087469999999993 52.5399960000000021, 13.6087659999999993 52.5398759999999996, 13.6087229999999995 52.5398720000000026, 13.6083920000000003 52.5398440000000022, 13.6082850000000004 52.5403469999999970))"
place_82,Aldi,"POLYGON ((13.5624780000000005 52.5106120000000018, 13.5624850000000006 52.5106490000000008, 13.5625689999999999 52.5106419999999972, 13.5625610000000005 52.5106049999999982, 13.5628790000000006 52.5105789999999999, 13.5627870000000001 52.5101579999999970, 13.5623660000000008 52.5101920000000035, 13.5624579999999995 52.5106139999999968, 13.5624780000000005 52.5106120000000018))"
place_83,Aldi,"POLYGON ((13.3743700000000008 52.4683270000000022, 13.3740860000000001 52.4684919999999977, 13.3736379999999997 52.4681950000000015, 13.3739200000000000 52.4680329999999984, 13.3743700000000008 52.4683270000000022))"
place_84,Aldi,"POLYGON ((13.2165990000000004 52.4397349999999989, 13.2167069999999995 52.4397530000000032, 13.2166899999999998 52.4397909999999996, 13.2168030000000005 52.4398100000000014, 13.2168200000000002 52.4397719999999978, 13.2172249999999991 52.4398399999999967, 13.2173010000000009 52.4396720000000016, 13.2173700000000007 52.4396830000000023, 13.2173949999999998 52.4396270000000015, 13.2166999999999994 52.4395110000000031, 13.2166099999999993 52.4397120000000001, 13.2165990000000004 52.4397349999999989))"
place_85,Aldi,"POLYGON ((13.5344270000000009 52.5251629999999992, 13.5348959999999998 52.5251689999999982, 13.5349339999999998 52.5251700000000028, 13.5349319999999995 52.5252160000000003, 13.5348950000000006 52.5252160000000003, 13.5348950000000006 52.5252210000000019, 13.5349819999999994 52.5252219999999994, 13.5349839999999997 52.5251719999999978, 13.5350590000000004 52.5251730000000023, 13.5350649999999995 52.5250300000000010, 13.5350680000000008 52.5249379999999988, 13.5349830000000004 52.5249370000000013, 13.5346510000000002 52.5249319999999997, 13.5344359999999995 52.5249290000000002, 13.5344270000000009 52.5251629999999992))"
place_86,Aldi,"POLYGON ((13.5196780000000008 52.4960359999999966, 13.5198280000000004 52.4957989999999981, 13.5196190000000005 52.4957500000000010, 13.5196090000000009 52.4957649999999987, 13.5191940000000006 52.4956680000000020, 13.5190920000000006 52.4958299999999980, 13.5190310000000000 52.4958150000000003, 13.5189939999999993 52.4958749999999981, 13.5196780000000008 52.4960359999999966))"
place_87,Aldi,"POLYGON ((13.3620429999999999 52.4520740000000032, 13.3624170000000007 52.4517439999999979, 13.3621949999999998 52.4516500000000008, 13.3622189999999996 52.4516289999999969, 13.3621390000000009 52.4515949999999975, 13.3617399999999993 52.4519469999999970, 13.3620429999999999 52.4520740000000032))"
place_88,Aldi,"POLYGON ((13.4344400000000004 52.5502889999999994, 13.4341559999999998 52.5499679999999998, 13.4341249999999999 52.5499319999999983, 13.4344929999999998 52.5497900000000016, 13.4345800000000004 52.5498880000000028, 13.4345199999999991 52.5499069999999975, 13.4348030000000005 52.5502269999999996, 13.4346490000000003 52.5502759999999967, 13.4346099999999993 52.5502320000000012, 13.4344400000000004 52.5502889999999994))"
place_89,Aldi,"POLYGON ((13.3565980000000000 52.5377670000000023, 13.3567710000000002 52.5378449999999972, 13.3569230000000001 52.5377179999999981, 13.3569540000000000 52.5377340000000004, 13.3570449999999994 52.5376600000000025, 13.3567979999999995 52.5375489999999985, 13.3567820000000008 52.5375599999999991, 13.3564690000000006 52.5374199999999973, 13.3562410000000007 52.5376059999999967, 13.3565299999999993 52.5377369999999999, 13.3564900000000009 52.5377760000000009, 13.3565489999999993 52.5378019999999992, 13.3565980000000000 52.5377670000000023))"
place_90,Aldi,"POLYGON ((13.3348770000000005 52.4794539999999969, 13.3348709999999997 52.4791069999999991, 13.3348289999999992 52.4791079999999965, 13.3348270000000007 52.4789930000000027, 13.3348259999999996 52.4789579999999987, 13.3351760000000006 52.4789570000000012, 13.3351849999999992 52.4794529999999995, 13.3348770000000005 52.4794539999999969))"
place_91,Aldi,"POLYGON ((13.3811959999999992 52.5728840000000019, 13.3817170000000001 52.5732289999999978, 13.3817350000000008 52.5732190000000017, 13.3820490000000003 52.5730429999999984, 13.3818889999999993 52.5729380000000006, 13.3818549999999998 52.5729570000000024, 13.3815469999999994 52.5727529999999987, 13.3813220000000008 52.5728790000000004, 13.3812680000000004 52.5728440000000035, 13.3811959999999992 52.5728840000000019))"
place_92,Aldi,"POLYGON ((13.3346680000000006 52.5887630000000001, 13.3345769999999995 52.5891530000000031, 13.3355960000000007 52.5891099999999980, 13.3355759999999997 52.5888929999999988, 13.3348530000000007 52.5889280000000028, 13.3348859999999991 52.5887719999999987, 13.3346680000000006 52.5887630000000001))"
place_93,Aldi,"POLYGON ((13.1787379999999992 52.5178879999999992, 13.1786539999999999 52.5178470000000033, 13.1783979999999996 52.5177199999999971, 13.1784389999999991 52.5176889999999972, 13.1783420000000007 52.5176409999999976, 13.1783020000000004 52.5176719999999975, 13.1780620000000006 52.5175529999999995, 13.1778200000000005 52.5177350000000018, 13.1782670000000000 52.5179550000000006, 13.1782179999999993 52.5179919999999996, 13.1782470000000007 52.5180059999999997, 13.1782409999999999 52.5180099999999968, 13.1783640000000002 52.5180700000000016, 13.1784169999999996 52.5180300000000031, 13.1784960000000009 52.5180689999999970, 13.1787379999999992 52.5178879999999992))"
place_94,Aldi,"POLYGON ((13.7013999999999996 52.5380650000000031, 13.7017989999999994 52.5384060000000019, 13.7019610000000007 52.5383349999999965, 13.7021090000000001 52.5382710000000017, 13.7020169999999997 52.5381909999999976, 13.7019640000000003 52.5381450000000001, 13.7017109999999995 52.5379310000000004, 13.7013999999999996 52.5380650000000031))"
place_95,Aldi,"POLYGON ((13.3019110000000005 52.6268439999999984, 13.3020139999999998 52.6267100000000028, 13.3019739999999995 52.6266579999999990, 13.3015880000000006 52.6266139999999965, 13.3015109999999996 52.6268340000000023, 13.3017990000000008 52.6268689999999992, 13.3018079999999994 52.6268340000000023, 13.3019110000000005 52.6268439999999984))"
place_96,Aldi,"POLYGON ((13.4408709999999996 52.4090929999999986, 13.4409749999999999 52.4086950000000016, 13.4413699999999992 52.4087370000000021, 13.4412459999999996 52.4091329999999971, 13.4408709999999996 52.4090929999999986))"
place_97,Aldi,"POLYGON ((13.5266669999999998 52.4243870000000030, 13.5265170000000001 52.4239609999999985, 13.5265679999999993 52.4239540000000019, 13.5267959999999992 52.4239239999999995, 13.5268149999999991 52.4239779999999982, 13.5269180000000002 52.4239639999999980, 13.5269720000000007 52.4241180000000000, 13.5270499999999991 52.4241079999999968, 13.5270890000000001 52.4242180000000033, 13.5270100000000006 52.4242279999999994, 13.5270510000000002 52.4243459999999999, 13.5269290000000009 52.4243620000000021, 13.5269259999999996 52.4243519999999990, 13.5266669999999998 52.4243870000000030))"
place_98,Aldi,"POLYGON ((13.3381880000000006 52.4563169999999985, 13.3379989999999999 52.4563249999999996, 13.3378379999999996 52.4563320000000033, 13.3377979999999994 52.4563339999999982, 13.3377990000000004 52.4563369999999978, 13.3376319999999993 52.4563440000000014, 13.3376219999999996 52.4562590000000029, 13.3375979999999998 52.4560439999999986, 13.3375939999999993 52.4560109999999966, 13.3380039999999997 52.4559929999999994, 13.3381260000000008 52.4559879999999978, 13.3381310000000006 52.4560280000000034, 13.3381550000000004 52.4562359999999970, 13.3381600000000002 52.4562839999999966, 13.3381830000000008 52.4562829999999991, 13.3381880000000006 52.4563169999999985))"
place_99,Aldi,"POLYGON ((13.4217429999999993 52.4189959999999999, 13.4218419999999998 52.4188350000000014, 13.4217759999999995 52.4188189999999992, 13.4218039999999998 52.4187719999999970, 13.4224499999999995 52.4189149999999984, 13.4223110000000005 52.4191500000000019, 13.4220900000000007 52.4191000000000003, 13.4221050000000002 52.4190779999999990, 13.4217429999999993 52.4189959999999999))"
place_100,Aldi,"POLYGON ((13.0781679999999998 52.4089280000000031, 13.0784889999999994 52.4090660000000028, 13.0788189999999993 52.4087809999999976, 13.0788510000000002 52.4087529999999973, 13.0786390000000008 52.4086610000000022, 13.0787250000000004 52.4085859999999997, 13.0786280000000001 52.4085449999999966, 13.0784859999999998 52.4086679999999987, 13.0784070000000003 52.4087359999999975, 13.0784859999999998 52.4087699999999970, 13.0783520000000006 52.4088849999999979, 13.0782620000000005 52.4088459999999969, 13.0781679999999998 52.4089280000000031))"
place_101,Aldi,"POLYGON ((13.4581370000000007 52.5265890000000013, 13.4585519999999992 52.5266590000000022, 13.4583960000000005 52.5270030000000006, 13.4579810000000002 52.5269329999999997, 13.4581370000000007 52.5265890000000013))"
place_102,Aldi,"POLYGON ((13.2913689999999995 52.3914439999999999, 13.2912999999999997 52.3912469999999999, 13.2912239999999997 52.3912580000000005, 13.2910780000000006 52.3908449999999988, 13.2914619999999992 52.3907949999999971, 13.2916340000000002 52.3912800000000018, 13.2916819999999998 52.3912740000000028, 13.2917249999999996 52.3913969999999978, 13.2913689999999995 52.3914439999999999))"
place_103,Aldi,"POLYGON ((13.4866259999999993 52.4967970000000008, 13.4872329999999998 52.4965029999999970, 13.4872689999999995 52.4965309999999974, 13.4873490000000000 52.4964930000000010, 13.4871230000000004 52.4963180000000023, 13.4867080000000001 52.4965180000000018, 13.4866770000000002 52.4964950000000030, 13.4864820000000005 52.4965890000000002, 13.4865300000000001 52.4966259999999991, 13.4864519999999999 52.4966629999999981, 13.4865340000000007 52.4967260000000024, 13.4866259999999993 52.4967970000000008))"
place_104,Aldi,"POLYGON ((13.1064819999999997 52.3854839999999982, 13.1062919999999998 52.3851080000000024, 13.1059540000000005 52.3851719999999972, 13.1060169999999996 52.3852959999999968, 13.1059610000000006 52.3853069999999974, 13.1059389999999993 52.3853110000000015, 13.1059619999999999 52.3853569999999991, 13.1060350000000003 52.3853429999999989, 13.1061510000000006 52.3855720000000034, 13.1062360000000009 52.3855560000000011, 13.1062250000000002 52.3855330000000023, 13.1063939999999999 52.3855009999999979, 13.1064819999999997 52.3854839999999982))"
place_105,Aldi,"POLYGON ((13.3644370000000006 52.5239800000000017, 13.3644079999999992 52.5240149999999986, 13.3640699999999999 52.5244259999999983, 13.3637350000000001 52.5243299999999991, 13.3637770000000007 52.5242760000000004, 13.3637270000000008 52.5242610000000028, 13.3637770000000007 52.5241940000000014, 13.3638320000000004 52.5242089999999990, 13.3640380000000007 52.5239350000000016, 13.3642920000000007 52.5240069999999974, 13.3643400000000003 52.5239509999999967, 13.3643789999999996 52.5239619999999974, 13.3644370000000006 52.5239800000000017))"
place_106,Aldi,"POLYGON ((13.4636399999999998 52.5453130000000002, 13.4633979999999998 52.5457409999999996, 13.4638030000000004 52.5458250000000007, 13.4638810000000007 52.5456860000000034, 13.4638510000000000 52.5456799999999973, 13.4639910000000000 52.5454319999999981, 13.4637279999999997 52.5453770000000020, 13.4637499999999992 52.5453370000000035, 13.4636399999999998 52.5453130000000002))"
place_107,Aldi,"POLYGON ((13.4022869999999994 52.5891629999999992, 13.4023079999999997 52.5887389999999968, 13.4019200000000005 52.5887340000000023, 13.4019049999999993 52.5891850000000005, 13.4020949999999992 52.5891939999999991, 13.4020969999999995 52.5891609999999972, 13.4022869999999994 52.5891629999999992))"
place_108,Aldi,"POLYGON ((13.4343649999999997 52.3587080000000000, 13.4340960000000003 52.3585980000000006, 13.4340519999999994 52.3586389999999966, 13.4340060000000001 52.3586200000000019, 13.4344280000000005 52.3582359999999980, 13.4344940000000008 52.3582639999999984, 13.4345929999999996 52.3581730000000007, 13.4347359999999991 52.3582320000000010, 13.4346990000000002 52.3582660000000004, 13.4346759999999996 52.3582570000000018, 13.4346280000000000 52.3582999999999998, 13.4348050000000008 52.3583720000000028, 13.4347659999999998 52.3584069999999997, 13.4347180000000002 52.3583879999999979, 13.4346789999999991 52.3584230000000019, 13.4346130000000006 52.3584829999999997, 13.4343649999999997 52.3587080000000000))"
place_109,Aldi,"POLYGON ((13.4307060000000007 52.4925119999999978, 13.4306710000000002 52.4924869999999970, 13.4305859999999999 52.4924269999999993, 13.4306059999999992 52.4924159999999986, 13.4306249999999991 52.4924060000000026, 13.4302940000000000 52.4921709999999990, 13.4303360000000005 52.4921489999999977, 13.4303380000000008 52.4921480000000003, 13.4303089999999994 52.4921289999999985, 13.4303699999999999 52.4920979999999986, 13.4303419999999996 52.4920779999999993, 13.4305210000000006 52.4919840000000022, 13.4307029999999994 52.4921130000000034, 13.4307649999999992 52.4921569999999988, 13.4307599999999994 52.4921590000000009, 13.4308019999999999 52.4921890000000033, 13.4307750000000006 52.4922030000000035, 13.4308069999999997 52.4922249999999977, 13.4307870000000005 52.4922350000000009, 13.4307669999999995 52.4922460000000015, 13.4309259999999995 52.4923590000000004, 13.4309229999999999 52.4923610000000025, 13.4308759999999996 52.4923849999999987, 13.4307689999999997 52.4924409999999995, 13.4307759999999998 52.4924469999999985, 13.4308010000000007 52.4924650000000028, 13.4307710000000000 52.4924800000000005, 13.4307060000000007 52.4925119999999978))"
place_110,Aldi,"POLYGON ((13.1253399999999996 52.3819879999999998, 13.1254220000000004 52.3819609999999969, 13.1256710000000005 52.3818809999999999, 13.1253370000000000 52.3814950000000010, 13.1250060000000008 52.3816020000000009, 13.1250789999999995 52.3816869999999994, 13.1250040000000006 52.3817110000000028, 13.1250490000000006 52.3817629999999994, 13.1251239999999996 52.3817390000000032, 13.1253399999999996 52.3819879999999998))"
place_111,Aldi,"POLYGON ((13.2370800000000006 52.3958939999999984, 13.2371490000000005 52.3958489999999983, 13.2366910000000004 52.3955899999999986, 13.2364479999999993 52.3957490000000021, 13.2370079999999994 52.3960670000000022, 13.2371099999999995 52.3961249999999978, 13.2372850000000000 52.3960099999999969, 13.2370800000000006 52.3958939999999984))"
place_112,Aldi,"POLYGON ((13.4661700000000000 52.4351259999999968, 13.4659220000000008 52.4349259999999973, 13.4665079999999993 52.4346529999999973, 13.4665590000000002 52.4346949999999978, 13.4665540000000004 52.4346969999999999, 13.4665070000000000 52.4346590000000035, 13.4664490000000008 52.4346869999999967, 13.4666669999999993 52.4348609999999979, 13.4663330000000006 52.4350159999999974, 13.4663599999999999 52.4350370000000012, 13.4661700000000000 52.4351259999999968))"
place_113,Aldi,"POLYGON ((13.2683079999999993 52.4083380000000005, 13.2683380000000000 52.4081029999999970, 13.2689780000000006 52.4081339999999969, 13.2689470000000007 52.4083680000000030, 13.2683079999999993 52.4083380000000005))"
place_114,Aldi,"POLYGON ((13.2251469999999998 52.6272280000000023, 13.2252320000000001 52.6272639999999967, 13.2250969999999999 52.6273809999999997, 13.2251560000000001 52.6275400000000033, 13.2253240000000005 52.6275169999999974, 13.2254159999999992 52.6274050000000031, 13.2253860000000003 52.6273279999999986, 13.2258259999999996 52.6269500000000008, 13.2256040000000006 52.6268549999999991, 13.2255369999999992 52.6269119999999972, 13.2254850000000008 52.6268900000000031, 13.2253950000000007 52.6269670000000005, 13.2254310000000004 52.6269830000000027, 13.2251940000000001 52.6271879999999967, 13.2251469999999998 52.6272280000000023))"
place_115,Aldi,"POLYGON ((13.4949519999999996 52.4996190000000027, 13.4950310000000009 52.4995959999999968, 13.4952140000000007 52.4995430000000027, 13.4952959999999997 52.4995189999999994, 13.4952760000000005 52.4994939999999986, 13.4953339999999997 52.4994769999999988, 13.4953070000000004 52.4994429999999994, 13.4952850000000009 52.4994140000000016, 13.4952279999999991 52.4994299999999967, 13.4949759999999994 52.4991059999999976, 13.4946300000000008 52.4992060000000009, 13.4949519999999996 52.4996190000000027))"
place_116,Aldi,"POLYGON ((13.6350499999999997 52.5368399999999980, 13.6354869999999995 52.5366780000000020, 13.6355269999999997 52.5367170000000030, 13.6356140000000003 52.5366849999999985, 13.6355760000000004 52.5366470000000021, 13.6356490000000008 52.5366190000000017, 13.6355950000000004 52.5365660000000005, 13.6357320000000009 52.5365150000000014, 13.6355679999999992 52.5363510000000034, 13.6354019999999991 52.5364130000000031, 13.6350529999999992 52.5365430000000018, 13.6350239999999996 52.5365129999999994, 13.6348959999999995 52.5365600000000015, 13.6349300000000007 52.5365940000000009, 13.6348369999999992 52.5366280000000003, 13.6350499999999997 52.5368399999999980))"
place_117,Aldi,"POLYGON ((13.5957419999999995 52.5289000000000001, 13.5953640000000000 52.5289470000000023, 13.5954560000000004 52.5292200000000022, 13.5954400000000000 52.5292219999999972, 13.5954180000000004 52.5292239999999993, 13.5954420000000002 52.5292960000000022, 13.5954759999999997 52.5292919999999981, 13.5954899999999999 52.5293330000000012, 13.5957620000000006 52.5292990000000017, 13.5957709999999992 52.5293259999999975, 13.5957810000000006 52.5293250000000000, 13.5957960000000000 52.5293690000000026, 13.5957650000000001 52.5293729999999996, 13.5957659999999994 52.5293780000000012, 13.5958970000000008 52.5293619999999990, 13.5957419999999995 52.5289000000000001))"
place_118,Aldi,"POLYGON ((13.6061080000000008 52.4875299999999996, 13.6062709999999996 52.4874870000000016, 13.6059450000000002 52.4870230000000006, 13.6053189999999997 52.4871860000000012, 13.6054290000000009 52.4873419999999982, 13.6058909999999997 52.4872209999999981, 13.6061080000000008 52.4875299999999996))"
place_119,Aldi,"POLYGON ((13.4124759999999998 52.4015830000000022, 13.4127799999999997 52.4016000000000020, 13.4127770000000002 52.4016159999999971, 13.4128100000000003 52.4016179999999991, 13.4128070000000008 52.4016409999999979, 13.4129349999999992 52.4016489999999990, 13.4129430000000003 52.4015959999999978, 13.4129129999999996 52.4015950000000004, 13.4129140000000007 52.4015899999999988, 13.4129489999999993 52.4013599999999968, 13.4129500000000004 52.4013539999999978, 13.4123190000000001 52.4013180000000034, 13.4122850000000007 52.4015399999999971, 13.4122500000000002 52.4015989999999974, 13.4124359999999996 52.4016430000000000, 13.4124759999999998 52.4015830000000022))"
place_120,Aldi,"POLYGON ((13.3190439999999999 52.6105329999999967, 13.3193180000000009 52.6103700000000032, 13.3188549999999992 52.6100840000000005, 13.3187329999999999 52.6101570000000009, 13.3185819999999993 52.6102470000000011, 13.3189039999999999 52.6104460000000032, 13.3190439999999999 52.6105329999999967))"
place_121,Aldi,"POLYGON ((13.4340159999999997 52.6121399999999966, 13.4340750000000000 52.6119180000000028, 13.4342600000000001 52.6119360000000000, 13.4347600000000007 52.6119860000000017, 13.4347379999999994 52.6120710000000003, 13.4347169999999991 52.6121479999999977, 13.4347100000000008 52.6121770000000026, 13.4347069999999995 52.6121759999999981, 13.4346990000000002 52.6122030000000009, 13.4347799999999999 52.6122110000000021, 13.4347949999999994 52.6121559999999988, 13.4348019999999995 52.6121570000000034, 13.4347870000000000 52.6122159999999965, 13.4340159999999997 52.6121399999999966))"
place_122,Aldi,"POLYGON ((13.3466389999999997 52.5808740000000014, 13.3466790000000000 52.5808210000000003, 13.3467140000000004 52.5808310000000034, 13.3468269999999993 52.5806809999999984, 13.3474240000000002 52.5808460000000011, 13.3472720000000002 52.5810499999999976, 13.3466389999999997 52.5808740000000014))"
place_123,Aldi,"POLYGON ((13.2477169999999997 52.5413589999999999, 13.2478309999999997 52.5408800000000014, 13.2488890000000001 52.5409730000000010, 13.2488849999999996 52.5410269999999997, 13.2497120000000006 52.5411020000000022, 13.2496379999999991 52.5414549999999991, 13.2482260000000007 52.5413360000000011, 13.2479359999999993 52.5413789999999992, 13.2477169999999997 52.5413589999999999))"
place_124,Aldi,"POLYGON ((13.5148410000000005 52.6407590000000027, 13.5150070000000007 52.6404989999999984, 13.5144959999999994 52.6403790000000029, 13.5145350000000004 52.6403170000000031, 13.5144359999999999 52.6402929999999998, 13.5143959999999996 52.6403570000000016, 13.5142620000000004 52.6403249999999971, 13.5141229999999997 52.6405460000000005, 13.5146400000000000 52.6406670000000005, 13.5146139999999999 52.6407060000000016, 13.5148410000000005 52.6407590000000027))"
place_125,Aldi,"POLYGON ((13.1973249999999993 52.5397729999999967, 13.1965990000000009 52.5395409999999998, 13.1967269999999992 52.5393929999999969, 13.1966680000000007 52.5393740000000022, 13.1967510000000008 52.5392790000000005, 13.1969650000000005 52.5393469999999994, 13.1969360000000009 52.5393820000000034, 13.1974269999999994 52.5395389999999978, 13.1973420000000008 52.5396369999999990, 13.1974210000000003 52.5396619999999999, 13.1973760000000002 52.5397150000000011, 13.1973249999999993 52.5397729999999967))"
